date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:37	16876/16876	U-----	200	untouched ('')	text/javascript	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/js/chunk.tooltips.29144c1c.js	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/js/chunk.tooltips.29144c1c.js	(from https://hgmedia.com.vn/en/)
13:02:37	20237/20237	U-----	200	untouched ('')	text/javascript	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/js/chunk.vendors-popups.947eca5c.js	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/js/chunk.vendors-popups.947eca5c.js	(from https://hgmedia.com.vn/en/)
13:03:09	49648/49648	U-----	200	untouched ('')	text/javascript	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/js/chunk.vendors-slider.f0d2cbc9.js	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/js/chunk.vendors-slider.f0d2cbc9.js	(from https://hgmedia.com.vn/en/)
13:03:26	2859/2859	U-----	200	untouched ('OK')	text/css	date:Wed,%2009%20Aug%202023%2011:16:46%20GMT	https://hgmedia.com.vn/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.8	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/plugins/contact-form-7/includes/css/styles41a3.css	(from https://hgmedia.com.vn/en/)
13:03:26	2843/2843	U-----	200	untouched ('OK')	text/css	date:Wed,%2009%20Aug%202023%2011:15:33%20GMT	https://hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcher.css?ver=2.5.9	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcher337d.css	(from https://hgmedia.com.vn/en/)
13:03:57	178018/178018	U-----	200	untouched ('OK')	text/css	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.15.4	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/css/flatsome2855.css	(from https://hgmedia.com.vn/en/)
13:03:58	12156/12156	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot?v=3.15.4	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons8cc2.eot	(from https://hgmedia.com.vn/en/)
13:03:58	12156/12156	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	(from https://hgmedia.com.vn/en/)
13:03:58	6752/6752	U-----	200	untouched ('')	font/woff2	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2?v=3.15.4	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons8cc2.woff2	(from https://hgmedia.com.vn/en/)
13:03:58	988/988	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2011:15:33%20GMT	https://hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/arrow-down-3101.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/arrow-down-3101.svg	(from https://hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcher.css?ver=2.5.9)
13:04:18	12064/12064	U-----	200	untouched ('')	font/woff	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff?v=3.15.4	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons8cc2.woff	(from https://hgmedia.com.vn/en/)
13:04:18	33974/33974	U-----	200	untouched ('OK')	image/svg+xml	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg?v=3.15.4	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons8cc2.svg	(from https://hgmedia.com.vn/en/)
13:04:18	11988/11988	U-----	200	untouched ('')	font/ttf	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf?v=3.15.4	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons8cc2.ttf	(from https://hgmedia.com.vn/en/)
13:04:18	303/303	U-----	200	untouched ('OK')	text/css	date:Sat,%2017%20Jul%202021%2022:31:18%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome-child/style.css?ver=3.0	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome-child/style6aec.css	(from https://hgmedia.com.vn/en/)
13:04:18	3790/3790	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/img/shadow@2x.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.15.4)
13:04:18	59004/59004	U-----	200	untouched ('OK')	text/css	date:Wed,%2003%20Dec%202025%2000:35:38%20GMT	https://hgmedia.com.vn/wp-includes/css/dashicons.min.css?ver=6.9.4	D:/hnl/hnlmedia/hgmedia.com.vn/wp-includes/css/dashicons.minb34e.css	(from https://hgmedia.com.vn/en/)
13:04:18	1020/1020	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Mar%202022%2023:12:10%20GMT	https://hgmedia.com.vn/wp-content/themes/flatsome/assets/img/underline.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/themes/flatsome/assets/img/underline.png	(from https://hgmedia.com.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.15.4)
13:04:22	124253/124253	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:05%20GMT	https://hgmedia.com.vn/vi/	D:/hnl/hnlmedia/hgmedia.com.vn/vi/index.html	(from https://hgmedia.com.vn/en/)
13:04:22	251922/251922	U--MCZ	200	updated ('OK')	application/json	date:Sun,%2012%20Apr%202026%2006:07:04%20GMT	https://hgmedia.com.vn/en/wp-json/	D:/hnl/hnlmedia/hgmedia.com.vn/en/wp-json/index.html	(from https://hgmedia.com.vn/en/)
13:04:22	87553/87553	U-----	200	untouched ('')	text/javascript	date:Wed,%2008%20Nov%202023%2003:13:17%20GMT	https://hgmedia.com.vn/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/hnl/hnlmedia/hgmedia.com.vn/wp-includes/js/jquery/jquery.minf43b.js	(from https://hgmedia.com.vn/en/)
13:04:22	4629/4629	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2000:05:38%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/Logo-HG.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/Logo-HG.svg	(from https://hgmedia.com.vn/en/)
13:04:22	4228/4228	U-----	200	untouched ('')	image/png	date:Wed,%2004%20May%202022%2012:15:59%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/hg-favicon-1.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/hg-favicon-1.png	(from https://hgmedia.com.vn/en/)
13:04:23	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://hgmedia.com.vn/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	D:/hnl/hnlmedia/hgmedia.com.vn/wp-includes/fonts/dashicons7d4b.eot	(from https://hgmedia.com.vn/wp-includes/css/dashicons.min.css?ver=6.9.4)
13:04:23	56392/56392	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://hgmedia.com.vn/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	D:/hnl/hnlmedia/hgmedia.com.vn/wp-includes/fonts/dashicons7d4b.ttf	(from https://hgmedia.com.vn/wp-includes/css/dashicons.min.css?ver=6.9.4)
13:04:25	95192/95192	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:08%20GMT	https://hgmedia.com.vn/en/ve-chung-toi/	D:/hnl/hnlmedia/hgmedia.com.vn/en/ve-chung-toi/index.html	(from https://hgmedia.com.vn/en/)
13:04:26	100033/100033	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:08%20GMT	https://hgmedia.com.vn/en/du-an/	D:/hnl/hnlmedia/hgmedia.com.vn/en/du-an/index.html	(from https://hgmedia.com.vn/en/)
13:04:26	91851/91851	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:09%20GMT	https://hgmedia.com.vn/en/chuyen-muc/blog/	D:/hnl/hnlmedia/hgmedia.com.vn/en/chuyen-muc/blog/index.html	(from https://hgmedia.com.vn/en/)
13:04:26	454/454	U-----	200	untouched ('')	image/png	date:Wed,%2009%20Aug%202023%2011:15:33%20GMT	https://hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/flags/vi.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/flags/vi.png	(from https://hgmedia.com.vn/en/)
13:04:26	104078/104078	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:11%20GMT	https://hgmedia.com.vn/en/danh-muc-tuyen-dung/tat-ca-cac-phong/	D:/hnl/hnlmedia/hgmedia.com.vn/en/danh-muc-tuyen-dung/tat-ca-cac-phong/index.html	(from https://hgmedia.com.vn/en/)
13:04:26	8591/8591	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2007:33:15%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/creativity-title.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/creativity-title.svg	(from https://hgmedia.com.vn/en/)
13:04:27	2711/2711	---M-Z	200	added ('OK')	application/json	date:Sun,%2012%20Apr%202026%2006:07:12%20GMT	https://hgmedia.com.vn/vi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhgmedia.com.vn%2Fvi%2F	D:/hnl/hnlmedia/hgmedia.com.vn/vi/wp-json/oembed/1.0/embed73d3.json	(from https://hgmedia.com.vn/vi/)
13:04:27	100296/100296	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2007:33:15%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/creativity-banner.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/creativity-banner.svg	(from https://hgmedia.com.vn/en/)
13:04:27	4805/4805	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2008:35:32%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/about-title.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/about-title.svg	(from https://hgmedia.com.vn/en/)
13:04:27	51965/51965	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2008:43:42%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/About-banner.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/About-banner.svg	(from https://hgmedia.com.vn/en/)
13:04:27	2859/2859	---M-Z	200	added ('OK')	text/xml	date:Sun,%2012%20Apr%202026%2006:07:12%20GMT	https://hgmedia.com.vn/vi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhgmedia.com.vn%2Fvi%2F&format=xml	D:/hnl/hnlmedia/hgmedia.com.vn/vi/wp-json/oembed/1.0/embedc870	(from https://hgmedia.com.vn/vi/)
13:04:27	6563/6563	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2008:59:27%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/service-title.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/service-title.svg	(from https://hgmedia.com.vn/en/)
13:04:28	1307/1307	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2009:18:05%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/01.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/01.svg	(from https://hgmedia.com.vn/en/)
13:04:28	246/246	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2012%20Apr%202026%2006:07:13%20GMT	https://hgmedia.com.vn/vi/wp-json/wp/v2/pages/9	D:/hnl/hnlmedia/hgmedia.com.vn/vi/wp-json/wp/v2/pages/9	(from https://hgmedia.com.vn/vi/)
13:04:28	212244/212244	U-----	200	untouched ('')	image/png	date:Thu,%2019%20May%202022%2003:49:17%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/tiktok.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/tiktok.png	(from https://hgmedia.com.vn/en/)
13:04:28	502/502	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202023%2011:15:33%20GMT	https://hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/flags/en_US.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/flags/en_US.png	(from https://hgmedia.com.vn/vi/)
13:04:28	2157/2157	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2010:07:35%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/02-1.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/02-1.svg	(from https://hgmedia.com.vn/en/)
13:04:28	273135/273135	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2010:10:28%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/service-banner-1.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/service-banner-1.svg	(from https://hgmedia.com.vn/en/)
13:04:29	6666/6666	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2010:35:17%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/project-title.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/project-title.svg	(from https://hgmedia.com.vn/en/)
13:04:29	2245/2245	---M-Z	200	added ('OK')	application/json	date:Sun,%2012%20Apr%202026%2006:07:14%20GMT	https://hgmedia.com.vn/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhgmedia.com.vn%2Fen%2Fve-chung-toi%2F	D:/hnl/hnlmedia/hgmedia.com.vn/en/wp-json/oembed/1.0/embed5f74.json	(from https://hgmedia.com.vn/en/ve-chung-toi/)
13:04:29	236419/236419	U-----	200	untouched ('')	image/jpeg	date:Wed,%2001%20Jun%202022%2023:10:09%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/youtube-music.jpg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/youtube-music.jpg	(from https://hgmedia.com.vn/en/)
13:04:29	2395/2395	---M-Z	200	added ('OK')	text/xml	date:Sun,%2012%20Apr%202026%2006:07:14%20GMT	https://hgmedia.com.vn/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhgmedia.com.vn%2Fen%2Fve-chung-toi%2F&format=xml	D:/hnl/hnlmedia/hgmedia.com.vn/en/wp-json/oembed/1.0/embeddd48	(from https://hgmedia.com.vn/en/ve-chung-toi/)
13:04:30	85372/85372	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:14%20GMT	https://hgmedia.com.vn/en/he-thong-youtube-channel-ve-am-nhac/	D:/hnl/hnlmedia/hgmedia.com.vn/en/he-thong-youtube-channel-ve-am-nhac/index.html	(from https://hgmedia.com.vn/en/)
13:04:30	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2012%20Apr%202026%2006:07:15%20GMT	https://hgmedia.com.vn/en/wp-json/wp/v2/pages/1972	D:/hnl/hnlmedia/hgmedia.com.vn/en/wp-json/wp/v2/pages/1972	(from https://hgmedia.com.vn/en/ve-chung-toi/)
13:04:30	4168/4168	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2023:00:46%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/Vision.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/Vision.svg	(from https://hgmedia.com.vn/en/ve-chung-toi/)
13:04:30	238507/238507	U-----	200	untouched ('')	image/jpeg	date:Wed,%2001%20Jun%202022%2023:10:07%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/youtube-giai-tri.jpg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/youtube-giai-tri.jpg	(from https://hgmedia.com.vn/en/)
13:04:30	85410/85410	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:15%20GMT	https://hgmedia.com.vn/en/he-thong-youtube-channel-ve-giai-tri/	D:/hnl/hnlmedia/hgmedia.com.vn/en/he-thong-youtube-channel-ve-giai-tri/index.html	(from https://hgmedia.com.vn/en/)
13:04:30	5578/5578	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2023:00:58%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/Mission.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/Mission.svg	(from https://hgmedia.com.vn/en/ve-chung-toi/)
13:04:30	4694/4694	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2023:23:20%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/our-team-title.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/our-team-title.svg	(from https://hgmedia.com.vn/en/ve-chung-toi/)
13:04:33	84715/84715	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:16%20GMT	https://hgmedia.com.vn/en/helios-records/	D:/hnl/hnlmedia/hgmedia.com.vn/en/helios-records/index.html	(from https://hgmedia.com.vn/en/)
13:04:34	496575/496575	---M--	200	added ('OK')	image/png	date:Thu,%2019%20May%202022%2004:24:14%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/Artboard-1.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/Artboard-1.png	(from https://hgmedia.com.vn/en/ve-chung-toi/)
13:04:34	485170/485170	U-----	200	untouched ('')	image/jpeg	date:Wed,%2004%20May%202022%2010:53:45%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/deep-4.jpg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/deep-4.jpg	(from https://hgmedia.com.vn/en/)
13:04:34	144029/144029	U-----	200	untouched ('')	image/jpeg	date:Wed,%2001%20Jun%202022%2023:12:11%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/deep-universe-new.jpg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/deep-universe-new.jpg	(from https://hgmedia.com.vn/en/)
13:04:34	84713/84713	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2012%20Apr%202026%2006:07:19%20GMT	https://hgmedia.com.vn/en/deep-universe/	D:/hnl/hnlmedia/hgmedia.com.vn/en/deep-universe/index.html	(from https://hgmedia.com.vn/en/)
13:04:34	2210/2210	---M-Z	200	added ('OK')	application/json	date:Sun,%2012%20Apr%202026%2006:07:19%20GMT	https://hgmedia.com.vn/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhgmedia.com.vn%2Fen%2Fdu-an%2F	D:/hnl/hnlmedia/hgmedia.com.vn/en/wp-json/oembed/1.0/embed69c4.json	(from https://hgmedia.com.vn/en/du-an/)
13:04:34	5971/5971	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2020:50:53%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/partner-title.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/partner-title.svg	(from https://hgmedia.com.vn/en/)
13:04:34	23850/23850	U-----	200	untouched ('')	image/png	date:Thu,%2019%20May%202022%2003:56:15%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/Routenote.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/Routenote.png	(from https://hgmedia.com.vn/en/)
13:04:35	37078/37078	U-----	200	untouched ('')	image/png	date:Thu,%2019%20May%202022%2016:14:12%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/Magic-1.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/Magic-1.png	(from https://hgmedia.com.vn/en/)
13:04:35	2360/2360	---M-Z	200	added ('OK')	text/xml	date:Sun,%2012%20Apr%202026%2006:07:20%20GMT	https://hgmedia.com.vn/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhgmedia.com.vn%2Fen%2Fdu-an%2F&format=xml	D:/hnl/hnlmedia/hgmedia.com.vn/en/wp-json/oembed/1.0/embede763	(from https://hgmedia.com.vn/en/du-an/)
13:04:35	19513/19513	U-----	200	untouched ('')	image/png	date:Thu,%2019%20May%202022%2003:57:09%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/Deepdisco.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/Deepdisco.png	(from https://hgmedia.com.vn/en/)
13:04:35	21559/21559	U-----	200	untouched ('')	image/png	date:Thu,%2019%20May%202022%2004:01:18%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/Warner_Music_Group.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/Warner_Music_Group.png	(from https://hgmedia.com.vn/en/)
13:04:35	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2012%20Apr%202026%2006:07:20%20GMT	https://hgmedia.com.vn/en/wp-json/wp/v2/pages/2118	D:/hnl/hnlmedia/hgmedia.com.vn/en/wp-json/wp/v2/pages/2118	(from https://hgmedia.com.vn/en/du-an/)
13:04:36	6743/6743	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20May%202022%2001:15:23%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/ACHIEVEMENTS-title.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/ACHIEVEMENTS-title.svg	(from https://hgmedia.com.vn/en/du-an/)
13:04:36	44936/44936	U-----	200	untouched ('')	image/png	date:Thu,%2021%20Jul%202022%2007:30:52%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/07/Tubrr-logo-final-01-1.png	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/07/Tubrr-logo-final-01-1.png	(from https://hgmedia.com.vn/en/)
13:04:36	2157/2157	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20May%202022%2009:18:06%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/02.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/02.svg	(from https://hgmedia.com.vn/en/du-an/)
13:04:36	2881/2881	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20May%202022%2001:19:17%20GMT	https://hgmedia.com.vn/wp-content/uploads/2022/05/03-new.svg	D:/hnl/hnlmedia/hgmedia.com.vn/wp-content/uploads/2022/05/03-new.svg	(from https://hgmedia.com.vn/en/du-an/)
